ID_Cliente,Evasion,Genero,EsAdultoMayor,TienePareja,TieneDependientes,AntigüedadMeses,ServicioTelefonico,MultiplesLineas,TipoInternet,SeguridadEnLinea,RespaldoEnLinea,ProteccionEquipos,SoporteTecnico,TVStreaming,PeliculasStreaming,TipoContrato,FacturaDigital,MetodoPago,CargosMensuales,CargosTotales,CargosDiarios
7180-PISOG,True,Male,0,True,True,1,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,74.5,74.5,2.45
7181-BQYBV,True,Female,0,True,True,1,True,True,Fiber optic,True,False,True,False,True,True,Month-to-month,True,Electronic check,102.45,102.45,3.37
7181-OQCUT,False,Male,0,False,False,21,True,True,Fiber optic,True,False,True,False,True,True,Month-to-month,False,Mailed check,103.85,2215.0,3.41
7182-OVLBJ,False,Female,0,True,True,62,True,True,Fiber optic,True,False,False,False,True,True,Two year,True,Bank transfer (automatic),101.15,6638.35,3.32
7184-LRUUR,False,Female,0,False,False,22,True,False,DSL,False,True,True,False,True,False,One year,False,Bank transfer (automatic),65.25,1441.8,2.14
7188-CBBBA,False,Female,0,False,False,65,True,True,Fiber optic,False,True,True,False,True,False,One year,True,Electronic check,95.5,6153.85,3.14
7190-XHTWJ,False,Female,0,False,False,38,True,False,No,,,,,,,One year,False,Mailed check,19.3,755.5,0.63
7191-ADRGF,False,Male,0,True,False,44,False,,DSL,False,True,True,False,True,True,Two year,False,Bank transfer (automatic),54.3,2390.45,1.78
7196-LIWRH,False,Female,0,False,False,6,True,False,No,,,,,,,Two year,False,Mailed check,19.55,124.45,0.64
7197-VOJMM,False,Male,0,True,False,67,True,False,DSL,True,True,False,True,False,True,Two year,True,Credit card (automatic),69.2,4671.65,2.27
7198-GLXTC,True,Male,0,False,False,2,True,False,Fiber optic,False,False,False,False,True,False,Month-to-month,False,Electronic check,79.0,143.65,2.6
7203-OYKCT,False,Male,0,False,False,72,True,True,Fiber optic,False,True,True,False,True,True,One year,True,Electronic check,104.95,7544.3,3.45
7205-BAIAD,False,Female,0,False,False,40,True,False,No,,,,,,,Two year,True,Bank transfer (automatic),20.6,827.3,0.68
7206-GZCDC,True,Female,1,False,False,1,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,69.25,69.25,2.27
7206-PQBBZ,False,Male,1,True,False,11,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,70.2,834.7,2.31
7207-RMRDB,True,Female,0,True,True,65,True,True,Fiber optic,False,True,True,False,True,True,Month-to-month,True,Electronic check,105.5,6985.65,3.47
7208-PSIHR,False,Female,0,True,False,70,True,True,Fiber optic,False,False,True,True,True,True,Two year,True,Bank transfer (automatic),104.3,7188.5,3.43
7209-JCUDS,True,Male,0,False,False,10,True,False,Fiber optic,False,False,True,False,True,True,Month-to-month,True,Electronic check,94.9,1048.85,3.12
7216-EWTRS,True,Female,1,True,False,1,True,True,Fiber optic,False,False,True,False,True,True,Month-to-month,True,Electronic check,100.8,100.8,3.31
7216-KAOID,False,Male,0,True,True,41,True,False,No,,,,,,,One year,False,Bank transfer (automatic),19.5,798.2,0.64
7217-JYHOQ,False,Male,0,True,True,24,True,False,DSL,True,True,False,True,False,True,Month-to-month,True,Credit card (automatic),70.3,1706.45,2.31
7218-HKQFK,True,Male,0,True,False,2,True,False,Fiber optic,False,False,False,True,True,True,Month-to-month,True,Electronic check,94.2,167.5,3.09
7219-TLZHO,False,Female,0,True,True,4,True,False,No,,,,,,,Month-to-month,False,Mailed check,20.85,62.9,0.68
7225-CBZPL,False,Male,1,True,False,17,True,True,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,94.8,1563.9,3.11
7225-IILWY,False,Male,0,True,True,68,True,True,No,,,,,,,Two year,False,Mailed check,25.75,1686.15,0.85
7228-OMTPN,True,Male,0,False,False,4,True,False,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,88.45,370.65,2.91
7228-PAQPD,False,Female,0,False,False,14,True,False,DSL,False,False,False,True,False,True,One year,False,Credit card (automatic),59.1,772.85,1.94
7233-DRTRF,False,Male,0,True,False,63,True,True,Fiber optic,False,True,True,False,True,True,Month-to-month,True,Electronic check,102.4,6444.05,3.36
7233-IOQNP,False,Female,0,True,False,43,False,,DSL,True,False,False,True,False,False,Month-to-month,False,Bank transfer (automatic),34.0,1505.35,1.12
7233-PAHHL,False,Male,0,True,True,66,True,True,DSL,True,False,True,True,True,True,Two year,True,Mailed check,84.0,5714.25,2.76
7234-FECYN,True,Female,1,False,False,8,True,True,Fiber optic,False,False,True,False,True,True,Month-to-month,False,Electronic check,101.35,780.5,3.33
7234-KMNRQ,False,Male,0,False,False,4,True,False,No,,,,,,,Month-to-month,False,Mailed check,19.0,73.45,0.62
7235-NXZCP,True,Male,1,False,False,2,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Mailed check,74.85,156.4,2.46
7239-HZZCX,True,Male,0,False,False,1,True,False,No,,,,,,,Month-to-month,False,Mailed check,19.75,19.75,0.65
7240-ETPTR,True,Female,0,True,False,9,False,,DSL,False,False,True,False,True,True,Month-to-month,True,Electronic check,48.75,442.2,1.6
7240-FQLHE,True,Female,1,True,False,18,True,True,Fiber optic,False,False,False,True,True,True,Month-to-month,False,Bank transfer (automatic),99.75,1836.25,3.28
7241-AJHFS,False,Male,0,False,False,32,True,True,Fiber optic,True,False,False,True,False,False,Month-to-month,False,Bank transfer (automatic),87.65,2766.4,2.88
7242-EDTYC,False,Male,0,False,True,44,True,False,No,,,,,,,Two year,False,Bank transfer (automatic),19.55,819.95,0.64
7242-QZLXF,True,Male,0,False,True,1,False,,DSL,False,False,False,False,False,False,Month-to-month,True,Electronic check,25.3,25.3,0.83
7243-LCGGZ,False,Female,0,False,False,1,True,False,No,,,,,,,Month-to-month,False,Mailed check,20.9,20.9,0.69
7244-KXYZN,False,Female,0,False,False,24,True,False,No,,,,,,,One year,False,Credit card (automatic),20.45,527.35,0.67
7244-QWYHG,False,Male,0,True,False,50,False,,DSL,True,False,False,True,True,False,One year,True,Bank transfer (automatic),44.45,2188.45,1.46
7245-JMTTQ,False,Female,0,False,False,51,True,True,Fiber optic,False,True,True,True,True,True,One year,True,Electronic check,111.5,5703.25,3.66
7245-NIIWQ,False,Female,0,False,False,3,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,69.85,199.85,2.29
7246-ZGQDF,False,Female,0,False,True,1,True,False,DSL,True,False,False,True,False,False,Month-to-month,False,Electronic check,54.5,54.5,1.79
7247-XOZPB,False,Male,0,True,False,53,True,True,DSL,True,False,True,True,True,False,One year,False,Bank transfer (automatic),77.4,4155.95,2.54
7248-VZQLC,True,Female,1,False,False,47,True,True,Fiber optic,False,True,True,False,False,False,Month-to-month,True,Bank transfer (automatic),85.2,3969.35,2.8
7249-WBIYX,True,Male,0,True,False,10,True,True,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Electronic check,85.6,813.85,2.81
7250-EQKIY,True,Female,0,True,True,1,True,False,DSL,False,False,True,False,False,False,Month-to-month,False,Mailed check,50.45,50.45,1.66
7251-LJBQN,False,Female,1,False,False,40,True,True,Fiber optic,False,False,True,True,True,True,One year,True,Credit card (automatic),103.75,4188.4,3.41
7251-XFOIL,False,Female,0,False,False,61,True,True,Fiber optic,False,False,True,False,False,True,Month-to-month,False,Mailed check,89.2,5500.6,2.93
7252-NTGSS,False,Female,0,False,False,1,True,False,DSL,False,False,False,False,False,False,Month-to-month,False,Mailed check,45.15,45.15,1.48
7253-UVNDW,True,Female,0,False,False,46,True,False,DSL,False,False,True,True,False,False,Two year,False,Credit card (automatic),54.35,2460.15,1.79
7254-IQWOZ,True,Male,0,False,False,1,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,69.65,69.65,2.29
7255-SSFBC,False,Male,0,True,True,72,True,True,Fiber optic,False,True,True,True,True,True,Two year,True,Bank transfer (automatic),112.25,8041.65,3.69
7266-GSSJX,False,Male,0,True,True,11,True,False,No,,,,,,,Month-to-month,True,Electronic check,20.45,250.8,0.67
7267-FRMJW,False,Female,0,True,True,25,True,False,No,,,,,,,Two year,False,Mailed check,20.1,486.05,0.66
7268-IGMFD,False,Male,1,False,False,18,True,True,Fiber optic,False,False,True,True,True,False,Month-to-month,False,Bank transfer (automatic),93.9,1743.9,3.08
7268-WNTCP,False,Male,0,True,True,62,True,False,No,,,,,,,Two year,False,Bank transfer (automatic),20.45,1297.35,0.67
7269-JISCY,False,Female,0,False,False,55,True,False,DSL,False,False,False,False,False,False,One year,False,Bank transfer (automatic),45.05,2462.6,1.48
7270-BDIOA,True,Female,0,False,False,22,True,True,Fiber optic,False,False,False,True,True,False,Month-to-month,True,Electronic check,90.0,1993.8,2.96
7271-AJDTL,False,Female,0,True,False,55,True,True,Fiber optic,False,True,True,False,True,False,Month-to-month,True,Credit card (automatic),94.45,5073.1,3.1
7272-QDCKA,False,Male,0,False,False,28,True,True,Fiber optic,False,True,False,False,True,True,One year,False,Electronic check,100.2,2688.45,3.29
7273-TEFQD,True,Male,1,False,False,3,False,,DSL,False,False,True,False,False,True,Month-to-month,True,Electronic check,41.15,132.2,1.35
7274-CGTOD,False,Male,0,False,False,62,False,,DSL,True,True,True,True,False,False,Two year,True,Bank transfer (automatic),43.7,2618.3,1.44
7274-RTAPZ,True,Male,0,False,False,1,True,False,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,90.55,90.55,2.97
7277-KAMWT,False,Male,0,False,False,13,True,False,No,,,,,,,Two year,False,Credit card (automatic),20.0,268.45,0.66
7277-OZCGZ,False,Female,0,False,False,22,True,False,Fiber optic,True,False,False,True,False,True,Month-to-month,True,Electronic check,89.05,1886.25,2.93
7278-CKDNC,False,Male,1,False,False,24,True,True,Fiber optic,False,True,False,False,False,False,Month-to-month,True,Electronic check,80.5,2088.45,2.64
7279-BUYWN,True,Female,1,False,False,41,True,True,Fiber optic,True,True,True,False,True,True,Month-to-month,True,Electronic check,113.2,4689.5,3.72
7279-NMVJC,False,Female,0,False,False,17,True,False,No,,,,,,,One year,False,Bank transfer (automatic),19.9,323.15,0.65
7284-BUYEC,False,Female,0,False,False,5,False,,DSL,False,True,False,False,True,True,Month-to-month,True,Credit card (automatic),50.95,229.4,1.67
7284-ZZLOH,False,Male,0,True,False,45,True,False,DSL,True,False,True,False,False,False,Two year,False,Credit card (automatic),53.3,2296.25,1.75
7285-KLOTR,False,Female,0,True,False,12,True,True,DSL,True,False,True,False,True,True,One year,False,Electronic check,78.85,876.75,2.59
7291-CDTMJ,False,Male,0,False,False,1,True,False,No,,,,,,,Month-to-month,True,Bank transfer (automatic),19.65,19.65,0.65
7293-LSCDV,False,Female,0,True,True,60,True,False,No,,,,,,,Two year,True,Credit card (automatic),19.25,1103.25,0.63
7294-TMAOP,True,Female,0,False,False,1,True,False,Fiber optic,False,False,False,False,True,True,Month-to-month,False,Electronic check,90.55,90.55,2.97
7295-JOMMD,True,Female,0,False,True,4,True,False,Fiber optic,False,False,True,True,True,True,Month-to-month,True,Bank transfer (automatic),98.1,396.3,3.22
7296-PIXQY,False,Female,0,True,True,14,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Electronic check,70.2,1046.5,2.31
7297-DVYGA,False,Female,0,False,False,51,True,False,No,,,,,,,One year,True,Bank transfer (automatic),19.85,996.95,0.65
7298-IZWLY,False,Female,0,False,False,1,True,False,No,,,,,,,Month-to-month,True,Mailed check,19.4,19.4,0.64
7299-GNVPL,False,Female,0,True,True,23,True,False,Fiber optic,True,True,False,True,False,False,Month-to-month,False,Mailed check,84.4,1936.85,2.77
7301-ABVAD,False,Female,0,False,False,72,True,True,DSL,False,True,True,True,True,True,Two year,False,Bank transfer (automatic),86.6,6350.5,2.84
7302-ZHMHP,False,Female,0,False,False,1,True,False,No,,,,,,,Month-to-month,False,Mailed check,19.15,19.15,0.63
7305-ZWMAJ,False,Male,0,True,False,30,True,False,No,,,,,,,One year,False,Credit card (automatic),20.7,587.1,0.68
7306-YDSOI,False,Male,0,True,True,69,True,False,DSL,True,True,True,False,False,False,Two year,True,Bank transfer (automatic),59.75,4069.9,1.96
7310-EGVHZ,False,Male,0,False,False,1,True,False,No,,,,,,,Month-to-month,False,Bank transfer (automatic),20.2,20.2,0.66
7311-MQJCH,False,Female,0,False,False,5,True,False,No,,,,,,,One year,False,Electronic check,19.55,99.6,0.64
7312-XSBAT,False,Male,0,False,False,1,True,False,DSL,True,False,False,False,False,False,Month-to-month,False,Electronic check,49.75,49.75,1.63
7314-OXENN,True,Male,0,False,False,2,True,True,Fiber optic,False,True,False,False,False,False,Month-to-month,True,Electronic check,82.0,184.65,2.69
7315-WYOAW,False,Male,0,False,False,13,True,True,Fiber optic,False,False,False,True,True,True,Month-to-month,False,Electronic check,100.75,1313.25,3.31
7317-GGVPB,True,Male,0,True,False,71,True,True,Fiber optic,False,True,True,True,True,True,Two year,True,Credit card (automatic),108.6,7690.9,3.57
7318-EIVKO,False,Male,0,False,False,8,True,True,DSL,False,False,False,False,True,False,Month-to-month,True,Electronic check,59.25,436.6,1.95
7319-VENRZ,False,Male,0,False,False,7,True,False,DSL,False,False,True,True,True,False,Month-to-month,False,Bank transfer (automatic),64.3,445.95,2.11
7319-ZNRTR,False,Male,0,True,True,25,True,False,No,,,,,,,One year,False,Electronic check,19.6,411.15,0.64
7321-KKSDU,False,Male,0,False,True,32,True,False,No,,,,,,,Two year,False,Mailed check,20.5,696.8,0.67
7321-PKUYW,True,Female,0,False,False,11,True,True,Fiber optic,False,False,False,True,True,False,Month-to-month,False,Electronic check,90.15,987.95,2.96
7321-VGNKU,False,Female,0,True,False,2,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,70.35,120.25,2.31
7321-ZNSLA,False,Male,0,True,True,13,False,,DSL,True,True,False,True,False,False,Two year,False,Mailed check,40.55,590.35,1.33
7322-OCWHC,False,Male,1,True,False,72,True,True,Fiber optic,True,True,True,True,False,False,Two year,True,Bank transfer (automatic),93.05,6735.05,3.06
7325-ENZFI,False,Female,0,False,False,39,False,,DSL,True,True,False,True,False,False,One year,True,Bank transfer (automatic),40.3,1630.4,1.32
7326-RIGQZ,False,Male,0,True,True,6,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,69.8,377.85,2.29
7328-OWMOM,False,Female,0,False,True,31,True,False,No,,,,,,,One year,False,Credit card (automatic),20.1,589.25,0.66
7328-ZJAJO,False,Female,0,True,True,59,True,False,No,,,,,,,Two year,False,Credit card (automatic),19.5,1222.65,0.64
7330-WZLNC,True,Female,0,False,False,5,True,True,Fiber optic,False,True,False,False,True,False,Month-to-month,True,Electronic check,90.8,455.5,2.98
7336-RLLRH,False,Male,0,True,False,27,True,True,DSL,True,False,False,True,True,True,One year,False,Mailed check,80.85,2204.35,2.66
7337-CINUD,False,Female,0,True,True,8,True,False,No,,,,,,,Two year,False,Bank transfer (automatic),19.5,159.35,0.64
7338-ERIVA,False,Male,0,False,True,39,False,,DSL,True,False,False,True,True,False,One year,False,Bank transfer (automatic),45.05,1790.6,1.48
7339-POGZN,False,Female,0,False,False,4,True,True,DSL,False,False,False,False,False,False,Month-to-month,False,Electronic check,50.7,214.55,1.67
7340-KEFQE,False,Female,0,True,True,51,False,,DSL,True,False,False,True,False,False,Two year,False,Bank transfer (automatic),34.2,1782.0,1.12
7341-LXCAF,True,Male,0,True,False,4,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,74.65,301.4,2.45
7343-EOBEU,False,Male,0,True,False,3,True,True,No,,,,,,,Month-to-month,True,Mailed check,23.6,89.05,0.78
7346-MEDWM,False,Female,0,False,False,59,True,True,Fiber optic,False,True,True,False,False,False,Month-to-month,True,Electronic check,83.25,4949.1,2.73
7349-ALMUX,False,Male,0,False,False,37,True,False,DSL,True,True,True,True,False,False,Two year,False,Bank transfer (automatic),65.6,2313.8,2.16
7351-KYHQH,False,Female,1,False,False,7,True,False,DSL,False,True,True,False,True,False,Month-to-month,True,Electronic check,64.95,493.65,2.13
7351-MHQVU,False,Female,0,False,False,6,False,,DSL,True,True,False,True,False,True,Month-to-month,False,Credit card (automatic),50.95,307.6,1.67
7353-YOWFP,False,Female,0,False,False,7,True,False,No,,,,,,,One year,False,Mailed check,20.25,129.15,0.67
7354-OIJLX,False,Male,0,False,False,9,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,75.85,724.65,2.49
7356-AYNJP,False,Female,0,False,False,4,True,True,No,,,,,,,One year,False,Electronic check,23.9,97.5,0.79
7356-IWLFW,False,Male,0,True,True,46,True,True,Fiber optic,False,True,False,False,False,False,Month-to-month,True,Bank transfer (automatic),80.0,3769.7,2.63
7359-PTSXY,True,Male,0,False,False,1,True,False,DSL,False,False,False,False,False,False,Month-to-month,False,Electronic check,45.75,45.75,1.5
7359-SSBJK,True,Female,1,False,False,64,True,False,DSL,True,True,False,True,True,False,Two year,True,Credit card (automatic),70.2,4481.0,2.31
7359-WWYJV,False,Male,0,True,False,72,True,True,Fiber optic,True,True,True,True,True,True,Two year,False,Credit card (automatic),114.45,8375.05,3.76
7361-YPXFS,False,Female,1,False,False,28,True,True,DSL,False,True,True,True,False,False,Month-to-month,False,Bank transfer (automatic),64.45,1867.6,2.12
7363-QTBIW,False,Female,0,True,False,9,True,False,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Electronic check,79.75,769.1,2.62
7365-BVCJH,False,Male,0,False,False,1,False,,DSL,False,False,False,False,False,False,Month-to-month,True,Electronic check,24.4,24.4,0.8
7369-TRPFD,False,Male,0,False,False,19,True,False,No,,,,,,,One year,False,Mailed check,18.8,279.2,0.62
7375-WMVMT,False,Male,1,True,False,71,True,False,Fiber optic,False,True,True,True,False,True,Two year,True,Credit card (automatic),95.5,6707.15,3.14
